number of parameters: 81.81M
iter 0: loss 8.753521919250488, loss_a 8.748482704162598, loss_b 8.766866683959961, lr 1.188118811881188e-05
iter 32030: loss 0.7385687828063965, loss_a 0.4965992569923401, loss_b 1.287428855895996, lr 0.00030199796112696515
iter 32040: loss 0.6574264168739319, loss_a 0.42444726824760437, loss_b 1.2159724235534668, lr 0.0003018571209292861
iter 32050: loss 0.7390609383583069, loss_a 0.4905674457550049, loss_b 1.3320094347000122, lr 0.0003017162884729199
iter 32060: loss 0.611028790473938, loss_a 0.3878924250602722, loss_b 1.1366620063781738, lr 0.00030157546379660556
iter 32070: loss 0.6467275619506836, loss_a 0.44600000977516174, loss_b 1.0665130615234375, lr 0.00030143464693907994
iter 32080: loss 0.5640833377838135, loss_a 0.37260904908180237, loss_b 0.9935126304626465, lr 0.0003012938379390777
iter 32090: loss 0.7237203121185303, loss_a 0.4646943509578705, loss_b 1.424088716506958, lr 0.0003011530368353316
iter 32100: loss 0.7240360379219055, loss_a 0.4868457019329071, loss_b 1.305925965309143, lr 0.00030101224366657186
iter 32110: loss 0.6746275424957275, loss_a 0.4393813908100128, loss_b 1.2349790334701538, lr 0.0003008714584715269
iter 32120: loss 0.7322254776954651, loss_a 0.4994945526123047, loss_b 1.351290225982666, lr 0.0003007306812889227
iter 32130: loss 0.7023700475692749, loss_a 0.4615318179130554, loss_b 1.2829937934875488, lr 0.00030058991215748304
iter 32140: loss 0.6985971331596375, loss_a 0.4421493411064148, loss_b 1.3808537721633911, lr 0.00030044915111592955
iter 32150: loss 0.7229745388031006, loss_a 0.4509609639644623, loss_b 1.3882209062576294, lr 0.0003003083982029817
iter 32160: loss 0.6402819156646729, loss_a 0.42893916368484497, loss_b 1.1685034036636353, lr 0.00030016765345735664
iter 32170: loss 0.696061372756958, loss_a 0.475970596075058, loss_b 1.2922621965408325, lr 0.00030002691691776915
iter 32180: loss 0.6896459460258484, loss_a 0.44684916734695435, loss_b 1.3434978723526, lr 0.000299886188622932
iter 32190: loss 0.7387077808380127, loss_a 0.49141088128089905, loss_b 1.3959119319915771, lr 0.0002997454686115556
iter 32200: loss 0.6921594738960266, loss_a 0.4792402982711792, loss_b 1.1716026067733765, lr 0.00029960475692234807
iter 32210: loss 0.6630200147628784, loss_a 0.46152612566947937, loss_b 1.1502246856689453, lr 0.000299464053594015
iter 32220: loss 0.698157012462616, loss_a 0.4985019564628601, loss_b 1.1873822212219238, lr 0.00029932335866526014
iter 32230: loss 0.7411144971847534, loss_a 0.5246922373771667, loss_b 1.2984756231307983, lr 0.0002991826721747848
iter 32240: loss 0.719353437423706, loss_a 0.4494328200817108, loss_b 1.5340139865875244, lr 0.0002990419941612876
iter 32250: loss 0.7635940909385681, loss_a 0.537580668926239, loss_b 1.3234474658966064, lr 0.00029890132466346524
iter 32260: loss 0.6342644095420837, loss_a 0.44147565960884094, loss_b 1.0306663513183594, lr 0.0002987606637200118
iter 32270: loss 0.735087513923645, loss_a 0.4623035490512848, loss_b 1.5398905277252197, lr 0.00029862001136961926
iter 32280: loss 0.6869844198226929, loss_a 0.4348883032798767, loss_b 1.3936493396759033, lr 0.0002984793676509772
iter 32290: loss 0.7542178630828857, loss_a 0.49806681275367737, loss_b 1.4725890159606934, lr 0.00029833873260277265
iter 32300: loss 0.7558934688568115, loss_a 0.49290555715560913, loss_b 1.5370818376541138, lr 0.0002981981062636903
iter 32310: loss 0.6964001655578613, loss_a 0.4569270610809326, loss_b 1.2960944175720215, lr 0.0002980574886724125
iter 32320: loss 0.6616812348365784, loss_a 0.4163966178894043, loss_b 1.295964002609253, lr 0.00029791687986761915
iter 32330: loss 0.7173218727111816, loss_a 0.47575193643569946, loss_b 1.338693380355835, lr 0.000297776279887988
iter 32340: loss 0.6313040852546692, loss_a 0.4340660274028778, loss_b 1.0729644298553467, lr 0.00029763568877219393
iter 32350: loss 0.6865043640136719, loss_a 0.43183887004852295, loss_b 1.3609057664871216, lr 0.0002974951065589096
iter 32360: loss 0.6949186325073242, loss_a 0.4439665377140045, loss_b 1.3587735891342163, lr 0.00029735453328680523
iter 32370: loss 0.7637900114059448, loss_a 0.49996355175971985, loss_b 1.507781982421875, lr 0.00029721396899454856
iter 32380: loss 0.7222662568092346, loss_a 0.4880833625793457, loss_b 1.3468239307403564, lr 0.000297073413720805
iter 32390: loss 0.7491288185119629, loss_a 0.5270658731460571, loss_b 1.2928582429885864, lr 0.0002969328675042373
iter 32400: loss 0.649187445640564, loss_a 0.4158729016780853, loss_b 1.205916166305542, lr 0.0002967923303835055
iter 32410: loss 0.6553177833557129, loss_a 0.39736124873161316, loss_b 1.3073323965072632, lr 0.0002966518023972677
iter 32420: loss 0.7021067142486572, loss_a 0.4576722979545593, loss_b 1.3394984006881714, lr 0.0002965112835841791
iter 32430: loss 0.6796475648880005, loss_a 0.46993356943130493, loss_b 1.1267781257629395, lr 0.0002963707739828925
iter 32440: loss 0.6790910959243774, loss_a 0.4426630437374115, loss_b 1.3205413818359375, lr 0.00029623027363205807
iter 32450: loss 0.716465950012207, loss_a 0.4500366449356079, loss_b 1.4349596500396729, lr 0.00029608978257032346
iter 32460: loss 0.7515683174133301, loss_a 0.47381359338760376, loss_b 1.5434417724609375, lr 0.00029594930083633387
iter 32470: loss 0.7103157639503479, loss_a 0.44346335530281067, loss_b 1.3986982107162476, lr 0.00029580882846873177
iter 32480: loss 0.7169169187545776, loss_a 0.4497676193714142, loss_b 1.4290663003921509, lr 0.00029566836550615737
iter 32490: loss 0.7381876707077026, loss_a 0.4922385811805725, loss_b 1.399915337562561, lr 0.00029552791198724784
iter 32500: loss 0.7203543186187744, loss_a 0.46484705805778503, loss_b 1.3937791585922241, lr 0.0002953874679506382
iter 32510: loss 0.7056570649147034, loss_a 0.4486289918422699, loss_b 1.3355598449707031, lr 0.0002952470334349604
iter 32520: loss 0.6185517311096191, loss_a 0.4218595623970032, loss_b 1.0608848333358765, lr 0.0002951066084788441
iter 32530: loss 0.6789884567260742, loss_a 0.4663807153701782, loss_b 1.1851191520690918, lr 0.00029496619312091636
iter 32540: loss 0.7183756232261658, loss_a 0.4593494236469269, loss_b 1.4229925870895386, lr 0.0002948257873998014
iter 32550: loss 0.7297877669334412, loss_a 0.49475497007369995, loss_b 1.3447223901748657, lr 0.0002946853913541209
iter 32560: loss 0.7450164556503296, loss_a 0.4635772109031677, loss_b 1.5845446586608887, lr 0.0002945450050224938
iter 32570: loss 0.6981287002563477, loss_a 0.4583277106285095, loss_b 1.3025258779525757, lr 0.0002944046284435365
iter 32580: loss 0.6801950931549072, loss_a 0.4383498430252075, loss_b 1.311604619026184, lr 0.0002942642616558627
iter 32590: loss 0.7805193066596985, loss_a 0.529617965221405, loss_b 1.4254050254821777, lr 0.000294123904698083
iter 32600: loss 0.7476263642311096, loss_a 0.4906404912471771, loss_b 1.355210781097412, lr 0.00029398355760880613
iter 32610: loss 0.6889181137084961, loss_a 0.42980098724365234, loss_b 1.3627480268478394, lr 0.00029384322042663735
iter 32620: loss 0.7442192435264587, loss_a 0.4955105185508728, loss_b 1.389704942703247, lr 0.0002937028931901794
iter 32630: loss 0.6524401903152466, loss_a 0.4467830955982208, loss_b 1.0641875267028809, lr 0.00029356257593803254
iter 32640: loss 0.6332558393478394, loss_a 0.42600953578948975, loss_b 1.0862962007522583, lr 0.0002934222687087939
iter 32650: loss 0.6626202464103699, loss_a 0.4130317270755768, loss_b 1.2563517093658447, lr 0.0002932819715410582
iter 32660: loss 0.6615164279937744, loss_a 0.4427627921104431, loss_b 1.1224631071090698, lr 0.0002931416844734172
iter 32670: loss 0.7110474109649658, loss_a 0.4778367877006531, loss_b 1.2818186283111572, lr 0.0002930014075444598
iter 32680: loss 0.6477799415588379, loss_a 0.42298105359077454, loss_b 1.184267520904541, lr 0.0002928611407927724
iter 32690: loss 0.6942920684814453, loss_a 0.44974485039711, loss_b 1.340015172958374, lr 0.0002927208842569383
iter 32700: loss 0.7256845831871033, loss_a 0.4672362506389618, loss_b 1.454395055770874, lr 0.00029258063797553825
iter 32710: loss 0.7527919411659241, loss_a 0.46131426095962524, loss_b 1.487105369567871, lr 0.00029244040198715
iter 32720: loss 0.6863403916358948, loss_a 0.4392250180244446, loss_b 1.317000150680542, lr 0.00029230017633034833
iter 32730: loss 0.6806420087814331, loss_a 0.4349415600299835, loss_b 1.358657956123352, lr 0.00029215996104370567
iter 32740: loss 0.6863823533058167, loss_a 0.44188910722732544, loss_b 1.3293009996414185, lr 0.00029201975616579103
iter 32750: loss 0.7286528944969177, loss_a 0.4791833162307739, loss_b 1.4205257892608643, lr 0.00029187956173517106
iter 32760: loss 0.6634309887886047, loss_a 0.4308576285839081, loss_b 1.1923447847366333, lr 0.0002917393777904091
iter 32770: loss 0.6547162532806396, loss_a 0.43090590834617615, loss_b 1.182552695274353, lr 0.0002915992043700658
iter 32780: loss 0.7264199256896973, loss_a 0.48153990507125854, loss_b 1.3839497566223145, lr 0.0002914590415126992
iter 32790: loss 0.7019737362861633, loss_a 0.44513005018234253, loss_b 1.395689606666565, lr 0.0002913188892568637
iter 32800: loss 0.697864294052124, loss_a 0.45980748534202576, loss_b 1.2793751955032349, lr 0.0002911787476411117
iter 32810: loss 0.7067784667015076, loss_a 0.49782317876815796, loss_b 1.1564464569091797, lr 0.0002910386167039919
iter 32820: loss 0.686508059501648, loss_a 0.4538875222206116, loss_b 1.243048906326294, lr 0.00029089849648405037
iter 32830: loss 0.7674830555915833, loss_a 0.49452272057533264, loss_b 1.5999934673309326, lr 0.0002907583870198305
iter 32840: loss 0.6798510551452637, loss_a 0.4503638744354248, loss_b 1.2221040725708008, lr 0.0002906182883498721
iter 32850: loss 0.685570478439331, loss_a 0.44930991530418396, loss_b 1.2231016159057617, lr 0.00029047820051271265
iter 32860: loss 0.7462359666824341, loss_a 0.5055718421936035, loss_b 1.3559149503707886, lr 0.00029033812354688617
iter 32870: loss 0.721218466758728, loss_a 0.4480823874473572, loss_b 1.469902515411377, lr 0.000290198057490924
iter 32880: loss 0.7146990895271301, loss_a 0.4646230638027191, loss_b 1.2594329118728638, lr 0.0002900580023833544
iter 32890: loss 0.6776368021965027, loss_a 0.43455472588539124, loss_b 1.304795265197754, lr 0.00028991795826270253
iter 32900: loss 0.6783928871154785, loss_a 0.46066585183143616, loss_b 1.2357317209243774, lr 0.0002897779251674906
iter 32910: loss 0.6940149068832397, loss_a 0.457766592502594, loss_b 1.286963701248169, lr 0.00028963790313623754
iter 32920: loss 0.6867368221282959, loss_a 0.44175317883491516, loss_b 1.3214926719665527, lr 0.00028949789220745976
iter 32930: loss 0.7268058657646179, loss_a 0.48415863513946533, loss_b 1.3434544801712036, lr 0.00028935789241967035
iter 32940: loss 0.6584283113479614, loss_a 0.4193158745765686, loss_b 1.215822696685791, lr 0.000289217903811379
iter 32950: loss 0.6799407601356506, loss_a 0.43221983313560486, loss_b 1.3020566701889038, lr 0.0002890779264210929
iter 32960: loss 0.7115243673324585, loss_a 0.43749427795410156, loss_b 1.5253812074661255, lr 0.0002889379602873157
iter 32970: loss 0.7268248200416565, loss_a 0.4669799506664276, loss_b 1.4294074773788452, lr 0.00028879800544854835
iter 32980: loss 0.7081396579742432, loss_a 0.45582452416419983, loss_b 1.3901519775390625, lr 0.0002886580619432883
iter 32990: loss 0.7070376873016357, loss_a 0.45408952236175537, loss_b 1.4045088291168213, lr 0.0002885181298100301
iter 33000: loss 0.6868623495101929, loss_a 0.4114358723163605, loss_b 1.3905175924301147, lr 0.0002883782090872652
iter 33010: loss 0.6480329036712646, loss_a 0.4199995696544647, loss_b 1.2028383016586304, lr 0.0002882382998134818
iter 33020: loss 0.7142491340637207, loss_a 0.44330033659935, loss_b 1.4870870113372803, lr 0.00028809840202716495
iter 33030: loss 0.7075276374816895, loss_a 0.44289708137512207, loss_b 1.3965331315994263, lr 0.0002879585157667968
iter 33040: loss 0.6717316508293152, loss_a 0.4398370683193207, loss_b 1.2367664575576782, lr 0.0002878186410708557
iter 33050: loss 0.7815834283828735, loss_a 0.5034023523330688, loss_b 1.523140549659729, lr 0.0002876787779778178
iter 33060: loss 0.6566776037216187, loss_a 0.41742080450057983, loss_b 1.232640266418457, lr 0.00028753892652615495
iter 33070: loss 0.6178169250488281, loss_a 0.3900899291038513, loss_b 1.179318904876709, lr 0.00028739908675433666
iter 33080: loss 0.6823272109031677, loss_a 0.43392470479011536, loss_b 1.3585699796676636, lr 0.0002872592587008289
iter 33090: loss 0.7560530304908752, loss_a 0.48781970143318176, loss_b 1.504530906677246, lr 0.0002871194424040942
iter 33100: loss 0.6211234331130981, loss_a 0.4230550229549408, loss_b 1.001204252243042, lr 0.00028697963790259243
iter 33110: loss 0.7146612405776978, loss_a 0.5002372860908508, loss_b 1.2336657047271729, lr 0.0002868398452347795
iter 33120: loss 0.6904511451721191, loss_a 0.45830807089805603, loss_b 1.271615743637085, lr 0.0002867000644391087
iter 33130: loss 0.7098435163497925, loss_a 0.4527492821216583, loss_b 1.387346863746643, lr 0.00028656029555402976
iter 33140: loss 0.7508419156074524, loss_a 0.5008767247200012, loss_b 1.397620439529419, lr 0.0002864205386179889
iter 33150: loss 0.6852067708969116, loss_a 0.4519798457622528, loss_b 1.2488912343978882, lr 0.0002862807936694298
iter 33160: loss 0.6358756422996521, loss_a 0.40141239762306213, loss_b 1.1567106246948242, lr 0.00028614106074679183
iter 33170: loss 0.6699939370155334, loss_a 0.427708238363266, loss_b 1.3204573392868042, lr 0.00028600133988851195
iter 33180: loss 0.7005507946014404, loss_a 0.4524601697921753, loss_b 1.4453074932098389, lr 0.0002858616311330232
iter 33190: loss 0.6650512218475342, loss_a 0.4379221200942993, loss_b 1.2669925689697266, lr 0.0002857219345187557
iter 33200: loss 0.7525491714477539, loss_a 0.5026484727859497, loss_b 1.4108942747116089, lr 0.00028558225008413595
iter 33210: loss 0.737448513507843, loss_a 0.4685543477535248, loss_b 1.4496393203735352, lr 0.0002854425778675872
iter 33220: loss 0.6934659481048584, loss_a 0.45574188232421875, loss_b 1.3173437118530273, lr 0.0002853029179075294
iter 33230: loss 0.7297290563583374, loss_a 0.4622917175292969, loss_b 1.4058090448379517, lr 0.000285163270242379
iter 33240: loss 0.7461609840393066, loss_a 0.47969377040863037, loss_b 1.5022486448287964, lr 0.00028502363491054913
iter 33250: loss 0.7097275257110596, loss_a 0.4586087465286255, loss_b 1.3647487163543701, lr 0.00028488401195044964
iter 33260: loss 0.7577868700027466, loss_a 0.4757950007915497, loss_b 1.5627623796463013, lr 0.0002847444014004867
iter 33270: loss 0.711879312992096, loss_a 0.45675376057624817, loss_b 1.3790791034698486, lr 0.0002846048032990635
iter 33280: loss 0.7053846716880798, loss_a 0.47062671184539795, loss_b 1.313184142112732, lr 0.0002844652176845792
iter 33290: loss 0.797195315361023, loss_a 0.5251502990722656, loss_b 1.6491411924362183, lr 0.0002843256445954302
iter 33300: loss 0.7125823497772217, loss_a 0.47607189416885376, loss_b 1.3401566743850708, lr 0.0002841860840700089
iter 33310: loss 0.7246029376983643, loss_a 0.46514034271240234, loss_b 1.4187148809432983, lr 0.0002840465361467045
iter 33320: loss 0.6151286959648132, loss_a 0.40229398012161255, loss_b 1.1242574453353882, lr 0.0002839070008639028
iter 33330: loss 0.7110081315040588, loss_a 0.46169257164001465, loss_b 1.4207878112792969, lr 0.0002837674782599859
iter 33340: loss 0.7519195079803467, loss_a 0.48748406767845154, loss_b 1.5349961519241333, lr 0.00028362796837333264
iter 33350: loss 0.7187047004699707, loss_a 0.4612579643726349, loss_b 1.4449350833892822, lr 0.0002834884712423182
iter 33360: loss 0.7118810415267944, loss_a 0.45980915427207947, loss_b 1.3563566207885742, lr 0.00028334898690531425
iter 33370: loss 0.6367774605751038, loss_a 0.42586904764175415, loss_b 1.153194546699524, lr 0.0002832095154006893
iter 33380: loss 0.6356438994407654, loss_a 0.4187750518321991, loss_b 1.1433961391448975, lr 0.0002830700567668076
iter 33390: loss 0.6812235116958618, loss_a 0.45343562960624695, loss_b 1.2478325366973877, lr 0.0002829306110420305
iter 33400: loss 0.674551248550415, loss_a 0.4403635561466217, loss_b 1.2453421354293823, lr 0.00028279117826471566
iter 33410: loss 0.6662110090255737, loss_a 0.43401163816452026, loss_b 1.2177681922912598, lr 0.000282651758473217
iter 33420: loss 0.6919358372688293, loss_a 0.4529781937599182, loss_b 1.3501096963882446, lr 0.000282512351705885
iter 33430: loss 0.7127556800842285, loss_a 0.46900674700737, loss_b 1.3406823873519897, lr 0.00028237295800106647
iter 33440: loss 0.707324743270874, loss_a 0.4659636914730072, loss_b 1.3491482734680176, lr 0.0002822335773971048
iter 33450: loss 0.7244622707366943, loss_a 0.48855793476104736, loss_b 1.3388619422912598, lr 0.00028209420993233973
iter 33460: loss 0.7302033305168152, loss_a 0.4565180242061615, loss_b 1.4438703060150146, lr 0.000281954855645107
iter 33470: loss 0.7606226205825806, loss_a 0.49892309308052063, loss_b 1.4382777214050293, lr 0.0002818155145737395
iter 33480: loss 0.6902055740356445, loss_a 0.4592117667198181, loss_b 1.2807012796401978, lr 0.0002816761867565656
iter 33490: loss 0.7117164731025696, loss_a 0.45408374071121216, loss_b 1.4166959524154663, lr 0.0002815368722319107
iter 33500: loss 0.7207975387573242, loss_a 0.46386459469795227, loss_b 1.341776967048645, lr 0.00028139757103809617
iter 33510: loss 0.7566521167755127, loss_a 0.506270706653595, loss_b 1.3912343978881836, lr 0.00028125828321344
iter 33520: loss 0.6740833520889282, loss_a 0.4305316209793091, loss_b 1.2722002267837524, lr 0.0002811190087962563
iter 33530: loss 0.6410318613052368, loss_a 0.428924560546875, loss_b 1.0996116399765015, lr 0.00028097974782485537
iter 33540: loss 0.697877824306488, loss_a 0.4610048234462738, loss_b 1.2867341041564941, lr 0.0002808405003375442
iter 33550: loss 0.6643479466438293, loss_a 0.4106450378894806, loss_b 1.3036879301071167, lr 0.0002807012663726257
iter 33560: loss 0.7326066493988037, loss_a 0.4838685095310211, loss_b 1.435713768005371, lr 0.00028056204596839927
iter 33570: loss 0.6805119514465332, loss_a 0.4435819983482361, loss_b 1.3011674880981445, lr 0.0002804228391631606
iter 33580: loss 0.6997197270393372, loss_a 0.46035265922546387, loss_b 1.3286774158477783, lr 0.0002802836459952014
iter 33590: loss 0.7039743661880493, loss_a 0.44068875908851624, loss_b 1.4490272998809814, lr 0.0002801444665028098
iter 33600: loss 0.7271581888198853, loss_a 0.45630741119384766, loss_b 1.4591588973999023, lr 0.00028000530072427025
iter 33610: loss 0.7418394088745117, loss_a 0.49227792024612427, loss_b 1.43625009059906, lr 0.0002798661486978633
iter 33620: loss 0.691297173500061, loss_a 0.44106870889663696, loss_b 1.387782335281372, lr 0.0002797270104618658
iter 33630: loss 0.7163958549499512, loss_a 0.4816268980503082, loss_b 1.3558214902877808, lr 0.0002795878860545506
iter 33640: loss 0.6501436233520508, loss_a 0.42860302329063416, loss_b 1.1610660552978516, lr 0.0002794487755141871
iter 33650: loss 0.7137649059295654, loss_a 0.4496753513813019, loss_b 1.4441231489181519, lr 0.00027930967887904043
iter 33660: loss 0.7350074648857117, loss_a 0.4885824918746948, loss_b 1.3755391836166382, lr 0.00027917059618737255
iter 33670: loss 0.719265341758728, loss_a 0.4800354838371277, loss_b 1.3462328910827637, lr 0.0002790315274774409
iter 33680: loss 0.7312524318695068, loss_a 0.4686695337295532, loss_b 1.4458775520324707, lr 0.00027889247278749924
iter 33690: loss 0.674771249294281, loss_a 0.4461011290550232, loss_b 1.2538915872573853, lr 0.0002787534321557979
iter 33700: loss 0.700730562210083, loss_a 0.4502110183238983, loss_b 1.340174674987793, lr 0.00027861440562058286
iter 33710: loss 0.7291779518127441, loss_a 0.45523107051849365, loss_b 1.5254137516021729, lr 0.00027847539322009655
iter 33720: loss 0.6933838129043579, loss_a 0.4715113937854767, loss_b 1.298811912536621, lr 0.00027833639499257723
iter 33730: loss 0.6906978487968445, loss_a 0.46414369344711304, loss_b 1.2603392601013184, lr 0.00027819741097625936
iter 33740: loss 0.7727912664413452, loss_a 0.48211681842803955, loss_b 1.5794461965560913, lr 0.0002780584412093737
iter 33750: loss 0.6575815677642822, loss_a 0.4205334186553955, loss_b 1.2566577196121216, lr 0.00027791948573014665
iter 33760: loss 0.5975945591926575, loss_a 0.40362051129341125, loss_b 1.020422339439392, lr 0.00027778054457680134
iter 33770: loss 0.6246510148048401, loss_a 0.4249095618724823, loss_b 1.087640404701233, lr 0.0002776416177875562
iter 33780: loss 0.6168433427810669, loss_a 0.4059598743915558, loss_b 1.0736793279647827, lr 0.0002775027054006262
iter 33790: loss 0.7159256935119629, loss_a 0.4466587007045746, loss_b 1.5100960731506348, lr 0.0002773638074542222
iter 33800: loss 0.7057201266288757, loss_a 0.4825727343559265, loss_b 1.2769339084625244, lr 0.00027722492398655113
iter 33810: loss 0.7167471051216125, loss_a 0.4519473612308502, loss_b 1.4138092994689941, lr 0.00027708605503581603
iter 33820: loss 0.6884081363677979, loss_a 0.44057875871658325, loss_b 1.3512967824935913, lr 0.0002769472006402156
iter 33830: loss 0.6127563714981079, loss_a 0.3988255262374878, loss_b 1.1152369976043701, lr 0.00027680836083794505
iter 33840: loss 0.6834604740142822, loss_a 0.44615355134010315, loss_b 1.3217390775680542, lr 0.00027666953566719507
iter 33850: loss 0.6807128190994263, loss_a 0.48869797587394714, loss_b 1.1114774942398071, lr 0.00027653072516615253
iter 33860: loss 0.4869108200073242, loss_a 0.3318074345588684, loss_b 0.810784637928009, lr 0.0002763919293730006
iter 33870: loss 0.7170565128326416, loss_a 0.45223468542099, loss_b 1.3669264316558838, lr 0.0002762531483259177
iter 33880: loss 0.7062820792198181, loss_a 0.4601939022541046, loss_b 1.3440935611724854, lr 0.00027611438206307887
iter 33890: loss 0.6961286067962646, loss_a 0.43802133202552795, loss_b 1.4671839475631714, lr 0.0002759756306226546
iter 33900: loss 0.6755002737045288, loss_a 0.42692774534225464, loss_b 1.2502598762512207, lr 0.0002758368940428116
iter 33910: loss 0.7144503593444824, loss_a 0.474274605512619, loss_b 1.3133918046951294, lr 0.00027569817236171247
iter 33920: loss 0.7074626684188843, loss_a 0.44243383407592773, loss_b 1.483986258506775, lr 0.00027555946561751534
iter 33930: loss 0.7178692817687988, loss_a 0.4510286748409271, loss_b 1.5333198308944702, lr 0.000275420773848375
iter 33940: loss 0.6548163890838623, loss_a 0.4415957033634186, loss_b 1.1635979413986206, lr 0.0002752820970924412
iter 33950: loss 0.6743474006652832, loss_a 0.42767229676246643, loss_b 1.352612018585205, lr 0.00027514343538786014
iter 33960: loss 0.6310133934020996, loss_a 0.40322163701057434, loss_b 1.1531744003295898, lr 0.000275004788772774
iter 33970: loss 0.6537262201309204, loss_a 0.42424291372299194, loss_b 1.2198108434677124, lr 0.0002748661572853201
iter 33980: loss 0.6873501539230347, loss_a 0.44013482332229614, loss_b 1.3377248048782349, lr 0.00027472754096363245
iter 33990: loss 0.6240459680557251, loss_a 0.4159839153289795, loss_b 1.0709726810455322, lr 0.0002745889398458403
iter 34000: loss 0.659569263458252, loss_a 0.42963480949401855, loss_b 1.1907715797424316, lr 0.000274450353970069
iter 34010: loss 0.7388156652450562, loss_a 0.4926094114780426, loss_b 1.4104350805282593, lr 0.00027431178337443955
iter 34020: loss 0.7076703310012817, loss_a 0.4613957107067108, loss_b 1.3450931310653687, lr 0.00027417322809706875
iter 34030: loss 0.6890612840652466, loss_a 0.4508805572986603, loss_b 1.2844496965408325, lr 0.00027403468817606945
iter 34040: loss 0.6222376227378845, loss_a 0.3989192247390747, loss_b 1.1649296283721924, lr 0.00027389616364954995
iter 34050: loss 0.6832141876220703, loss_a 0.45058900117874146, loss_b 1.2835755348205566, lr 0.00027375765455561437
iter 34060: loss 0.6696304082870483, loss_a 0.44052812457084656, loss_b 1.224900245666504, lr 0.0002736191609323628
iter 34070: loss 0.7484372854232788, loss_a 0.46451452374458313, loss_b 1.5291190147399902, lr 0.00027348068281789087
iter 34080: loss 0.7851235866546631, loss_a 0.5062689185142517, loss_b 1.5606781244277954, lr 0.00027334222025029005
iter 34090: loss 0.7051558494567871, loss_a 0.4670334458351135, loss_b 1.2754454612731934, lr 0.00027320377326764747
iter 34100: loss 0.6968982815742493, loss_a 0.4540138840675354, loss_b 1.294617772102356, lr 0.00027306534190804584
iter 34110: loss 0.7187471389770508, loss_a 0.4662279784679413, loss_b 1.4662940502166748, lr 0.00027292692620956406
iter 34120: loss 0.6850613355636597, loss_a 0.4197614789009094, loss_b 1.2643495798110962, lr 0.000272788526210276
iter 34130: loss 0.6349613070487976, loss_a 0.4067220091819763, loss_b 1.1397364139556885, lr 0.00027265014194825197
iter 34140: loss 0.6724407076835632, loss_a 0.4341731667518616, loss_b 1.2952685356140137, lr 0.0002725117734615573
iter 34150: loss 0.7035859823226929, loss_a 0.4304339587688446, loss_b 1.5139161348342896, lr 0.0002723734207882533
iter 34160: loss 0.7168985605239868, loss_a 0.4425191283226013, loss_b 1.5504505634307861, lr 0.00027223508396639705
iter 34170: loss 0.6768149137496948, loss_a 0.4389307200908661, loss_b 1.328566551208496, lr 0.0002720967630340409
iter 34180: loss 0.7052048444747925, loss_a 0.45705410838127136, loss_b 1.4138023853302002, lr 0.00027195845802923323
iter 34190: loss 0.7181650996208191, loss_a 0.48800477385520935, loss_b 1.295920491218567, lr 0.0002718201689900177
iter 34200: loss 0.6414521932601929, loss_a 0.4128761291503906, loss_b 1.1633751392364502, lr 0.0002716818959544339
iter 34210: loss 0.6954951286315918, loss_a 0.44520384073257446, loss_b 1.306801199913025, lr 0.00027154363896051667
iter 34220: loss 0.7461262941360474, loss_a 0.5179358124732971, loss_b 1.3173954486846924, lr 0.00027140539804629667
iter 34230: loss 0.6183748841285706, loss_a 0.4328371286392212, loss_b 1.060063123703003, lr 0.00027126717324980014
iter 34240: loss 0.6921037435531616, loss_a 0.4213326871395111, loss_b 1.3190991878509521, lr 0.0002711289646090487
iter 34250: loss 0.6438157558441162, loss_a 0.4031361937522888, loss_b 1.2661904096603394, lr 0.00027099077216205986
iter 34260: loss 0.7308304905891418, loss_a 0.4662063419818878, loss_b 1.4729641675949097, lr 0.00027085259594684626
iter 34270: loss 0.6836653351783752, loss_a 0.44419726729393005, loss_b 1.268536925315857, lr 0.00027071443600141626
iter 34280: loss 0.739919900894165, loss_a 0.49553102254867554, loss_b 1.3309297561645508, lr 0.00027057629236377405
iter 34290: loss 0.6927617788314819, loss_a 0.4276767373085022, loss_b 1.4550341367721558, lr 0.0002704381650719187
iter 34300: loss 0.7043212652206421, loss_a 0.4561139643192291, loss_b 1.2978918552398682, lr 0.0002703000541638454
iter 34310: loss 0.7478418350219727, loss_a 0.47910115122795105, loss_b 1.4613760709762573, lr 0.00027016195967754445
iter 34320: loss 0.6790856719017029, loss_a 0.43063464760780334, loss_b 1.3306173086166382, lr 0.00027002388165100165
iter 34330: loss 0.6137861609458923, loss_a 0.405002623796463, loss_b 1.0842540264129639, lr 0.0002698858201221987
iter 34340: loss 0.7032538652420044, loss_a 0.4948244094848633, loss_b 1.159656286239624, lr 0.00026974777512911197
iter 34350: loss 0.5889841318130493, loss_a 0.4090450406074524, loss_b 0.9590679407119751, lr 0.00026960974670971427
iter 34360: loss 0.7649614810943604, loss_a 0.48795831203460693, loss_b 1.6169183254241943, lr 0.0002694717349019729
iter 34370: loss 0.7669672966003418, loss_a 0.4983724355697632, loss_b 1.5372432470321655, lr 0.0002693337397438511
iter 34380: loss 0.7469661235809326, loss_a 0.49947473406791687, loss_b 1.3848239183425903, lr 0.00026919576127330775
iter 34390: loss 0.6804214715957642, loss_a 0.4641862213611603, loss_b 1.1976850032806396, lr 0.0002690577995282964
