number of parameters: 81.81M
iter 0: loss 8.815082550048828, loss_a 8.819798469543457, loss_b 8.804180145263672, lr 1.188118811881188e-05
iter 21230: loss 0.8019589185714722, loss_a 0.5726442933082581, loss_b 1.342539668083191, lr 0.000598348522505672
iter 21240: loss 0.7149781584739685, loss_a 0.4830566644668579, loss_b 1.2954139709472656, lr 0.0005983469606480776
iter 21250: loss 0.7372972965240479, loss_a 0.48364490270614624, loss_b 1.366082787513733, lr 0.0005983453980545493
iter 21260: loss 0.7612963914871216, loss_a 0.5106642246246338, loss_b 1.3339940309524536, lr 0.0005983438347250918
iter 21270: loss 0.743750810623169, loss_a 0.4974707365036011, loss_b 1.3447259664535522, lr 0.0005983422706597089
iter 21280: loss 0.7843695282936096, loss_a 0.49936485290527344, loss_b 1.5972996950149536, lr 0.0005983407058584053
iter 21290: loss 0.7495091557502747, loss_a 0.49307987093925476, loss_b 1.450322151184082, lr 0.000598339140321185
iter 21300: loss 0.7316585183143616, loss_a 0.49670371413230896, loss_b 1.302038311958313, lr 0.0005983375740480525
iter 21310: loss 0.7661105394363403, loss_a 0.5009565949440002, loss_b 1.4848275184631348, lr 0.000598336007039012
iter 21320: loss 0.7038538455963135, loss_a 0.4713556170463562, loss_b 1.2630527019500732, lr 0.000598334439294068
iter 21330: loss 0.7972904443740845, loss_a 0.5023209452629089, loss_b 1.6536682844161987, lr 0.0005983328708132244
iter 21340: loss 0.7617136240005493, loss_a 0.4993916153907776, loss_b 1.497506856918335, lr 0.0005983313015964858
iter 21350: loss 0.7920894622802734, loss_a 0.5229498147964478, loss_b 1.5678750276565552, lr 0.0005983297316438564
iter 21360: loss 0.693658173084259, loss_a 0.45375752449035645, loss_b 1.2934355735778809, lr 0.0005983281609553406
iter 21370: loss 0.7398849129676819, loss_a 0.482328325510025, loss_b 1.3780632019042969, lr 0.0005983265895309426
iter 21380: loss 0.8272501230239868, loss_a 0.5578708052635193, loss_b 1.573054313659668, lr 0.0005983250173706667
iter 21390: loss 0.7726657390594482, loss_a 0.48773038387298584, loss_b 1.5410652160644531, lr 0.0005983234444745172
iter 21400: loss 0.7466752529144287, loss_a 0.4835757315158844, loss_b 1.4596023559570312, lr 0.0005983218708424986
iter 21410: loss 0.7431308031082153, loss_a 0.5002787709236145, loss_b 1.3547590970993042, lr 0.0005983202964746151
iter 21420: loss 0.7734289169311523, loss_a 0.5125676393508911, loss_b 1.4463562965393066, lr 0.0005983187213708709
iter 21430: loss 0.7761428356170654, loss_a 0.5104938745498657, loss_b 1.4603830575942993, lr 0.0005983171455312705
iter 21440: loss 0.711509108543396, loss_a 0.4796886146068573, loss_b 1.28591787815094, lr 0.0005983155689558181
iter 21450: loss 0.7838332056999207, loss_a 0.5145806074142456, loss_b 1.4927256107330322, lr 0.0005983139916445181
iter 21460: loss 0.7536471486091614, loss_a 0.4713877737522125, loss_b 1.517308235168457, lr 0.0005983124135973748
iter 21470: loss 0.7432917356491089, loss_a 0.4949507713317871, loss_b 1.3613941669464111, lr 0.0005983108348143926
iter 21480: loss 0.7593812942504883, loss_a 0.48339733481407166, loss_b 1.518945336341858, lr 0.0005983092552955756
iter 21490: loss 0.7943277955055237, loss_a 0.5399435758590698, loss_b 1.4427554607391357, lr 0.0005983076750409284
iter 21500: loss 0.7261670827865601, loss_a 0.4951002895832062, loss_b 1.3275096416473389, lr 0.0005983060940504552
iter 21510: loss 0.7598341703414917, loss_a 0.4926789402961731, loss_b 1.4839757680892944, lr 0.0005983045123241604
iter 21520: loss 0.7459960579872131, loss_a 0.48842594027519226, loss_b 1.3338689804077148, lr 0.0005983029298620481
iter 21530: loss 0.751805305480957, loss_a 0.502331018447876, loss_b 1.3921507596969604, lr 0.0005983013466641231
iter 21540: loss 0.7282857298851013, loss_a 0.48803943395614624, loss_b 1.3740708827972412, lr 0.0005982997627303893
iter 21550: loss 0.7160772085189819, loss_a 0.462710976600647, loss_b 1.3655279874801636, lr 0.0005982981780608513
iter 21560: loss 0.7593390941619873, loss_a 0.5052973628044128, loss_b 1.331544280052185, lr 0.0005982965926555133
iter 21570: loss 0.7393084764480591, loss_a 0.4710623025894165, loss_b 1.4400724172592163, lr 0.0005982950065143797
iter 21580: loss 0.7875741720199585, loss_a 0.5126819610595703, loss_b 1.45461106300354, lr 0.000598293419637455
iter 21590: loss 0.6907473206520081, loss_a 0.458319753408432, loss_b 1.2652045488357544, lr 0.0005982918320247432
iter 21600: loss 0.7041835188865662, loss_a 0.4759494960308075, loss_b 1.2161287069320679, lr 0.000598290243676249
iter 21610: loss 0.7536486387252808, loss_a 0.49283191561698914, loss_b 1.4182723760604858, lr 0.0005982886545919766
iter 21620: loss 0.7987550497055054, loss_a 0.531544029712677, loss_b 1.4765008687973022, lr 0.0005982870647719305
iter 21630: loss 0.7396068572998047, loss_a 0.4962206184864044, loss_b 1.3580403327941895, lr 0.0005982854742161148
iter 21640: loss 0.7926468849182129, loss_a 0.5099979043006897, loss_b 1.5822181701660156, lr 0.0005982838829245341
iter 21650: loss 0.7713191509246826, loss_a 0.5358453392982483, loss_b 1.2935051918029785, lr 0.0005982822908971926
iter 21660: loss 0.7607814073562622, loss_a 0.5090417861938477, loss_b 1.4347519874572754, lr 0.0005982806981340948
iter 21670: loss 0.7107452154159546, loss_a 0.4550200402736664, loss_b 1.3370835781097412, lr 0.000598279104635245
iter 21680: loss 0.6886661052703857, loss_a 0.46099966764450073, loss_b 1.2193784713745117, lr 0.0005982775104006475
iter 21690: loss 0.6965899467468262, loss_a 0.4438157081604004, loss_b 1.3457001447677612, lr 0.0005982759154303068
iter 21700: loss 0.78644198179245, loss_a 0.5120203495025635, loss_b 1.544543743133545, lr 0.000598274319724227
iter 21710: loss 0.8073893785476685, loss_a 0.5371003150939941, loss_b 1.552791953086853, lr 0.000598272723282413
iter 21720: loss 0.7430840730667114, loss_a 0.501278281211853, loss_b 1.3486201763153076, lr 0.0005982711261048688
iter 21730: loss 0.7746267318725586, loss_a 0.5065512657165527, loss_b 1.448971152305603, lr 0.0005982695281915988
iter 21740: loss 0.6978297233581543, loss_a 0.45275163650512695, loss_b 1.3363163471221924, lr 0.0005982679295426075
iter 21750: loss 0.6857413649559021, loss_a 0.4348885416984558, loss_b 1.3421672582626343, lr 0.0005982663301578991
iter 21760: loss 0.6865700483322144, loss_a 0.4550364315509796, loss_b 1.2583922147750854, lr 0.0005982647300374782
iter 21770: loss 0.7373168468475342, loss_a 0.4951031804084778, loss_b 1.334449052810669, lr 0.0005982631291813491
iter 21780: loss 0.7790358662605286, loss_a 0.5398597121238708, loss_b 1.3487485647201538, lr 0.0005982615275895161
iter 21790: loss 0.7454009652137756, loss_a 0.485159307718277, loss_b 1.3761423826217651, lr 0.0005982599252619839
iter 21800: loss 0.7379394769668579, loss_a 0.4774831533432007, loss_b 1.3724740743637085, lr 0.0005982583221987564
iter 21810: loss 0.7606651782989502, loss_a 0.5178728699684143, loss_b 1.3698557615280151, lr 0.0005982567183998385
iter 21820: loss 0.7189652919769287, loss_a 0.47147542238235474, loss_b 1.3440544605255127, lr 0.0005982551138652342
iter 21830: loss 0.7718387842178345, loss_a 0.49240991473197937, loss_b 1.5464361906051636, lr 0.0005982535085949481
iter 21840: loss 0.7544252872467041, loss_a 0.4827866852283478, loss_b 1.5312029123306274, lr 0.0005982519025889846
iter 21850: loss 0.7652339935302734, loss_a 0.49698004126548767, loss_b 1.4500478506088257, lr 0.0005982502958473481
iter 21860: loss 0.7153694033622742, loss_a 0.48347413539886475, loss_b 1.3130314350128174, lr 0.0005982486883700429
iter 21870: loss 0.7301515340805054, loss_a 0.4741075336933136, loss_b 1.3533834218978882, lr 0.0005982470801570735
iter 21880: loss 0.705778956413269, loss_a 0.46754229068756104, loss_b 1.297937035560608, lr 0.0005982454712084444
iter 21890: loss 0.7184852957725525, loss_a 0.4749774932861328, loss_b 1.332962989807129, lr 0.0005982438615241599
iter 21900: loss 0.777958869934082, loss_a 0.532488226890564, loss_b 1.4098424911499023, lr 0.0005982422511042244
iter 21910: loss 0.796825647354126, loss_a 0.5023385286331177, loss_b 1.5836646556854248, lr 0.0005982406399486422
iter 21920: loss 0.7337965369224548, loss_a 0.48800817131996155, loss_b 1.379725456237793, lr 0.000598239028057418
iter 21930: loss 0.7600255608558655, loss_a 0.5247589945793152, loss_b 1.3382246494293213, lr 0.0005982374154305561
iter 21940: loss 0.7310011982917786, loss_a 0.4682379961013794, loss_b 1.4250359535217285, lr 0.0005982358020680609
iter 21950: loss 0.7966837882995605, loss_a 0.549981951713562, loss_b 1.4217519760131836, lr 0.0005982341879699368
iter 21960: loss 0.7863200902938843, loss_a 0.5113252401351929, loss_b 1.5037294626235962, lr 0.0005982325731361882
iter 21970: loss 0.7670131921768188, loss_a 0.5119286775588989, loss_b 1.4376801252365112, lr 0.0005982309575668196
iter 21980: loss 0.7318700551986694, loss_a 0.4784855544567108, loss_b 1.3881933689117432, lr 0.0005982293412618356
iter 21990: loss 0.773934006690979, loss_a 0.511826753616333, loss_b 1.4882625341415405, lr 0.0005982277242212403
iter 22000: loss 0.7079664468765259, loss_a 0.4704933762550354, loss_b 1.2853970527648926, lr 0.0005982261064450382
iter 22010: loss 0.7127852439880371, loss_a 0.4790928363800049, loss_b 1.2796818017959595, lr 0.0005982244879332339
iter 22020: loss 0.7194070816040039, loss_a 0.48380276560783386, loss_b 1.3465969562530518, lr 0.0005982228686858317
iter 22030: loss 0.7639234066009521, loss_a 0.513640820980072, loss_b 1.3614037036895752, lr 0.0005982212487028362
iter 22040: loss 0.8253593444824219, loss_a 0.5037803649902344, loss_b 1.5952969789505005, lr 0.0005982196279842517
iter 22050: loss 0.7165470123291016, loss_a 0.4586370587348938, loss_b 1.3591372966766357, lr 0.0005982180065300827
iter 22060: loss 0.7256871461868286, loss_a 0.4762763977050781, loss_b 1.387187123298645, lr 0.0005982163843403337
iter 22070: loss 0.7260943651199341, loss_a 0.4728351831436157, loss_b 1.3778293132781982, lr 0.000598214761415009
iter 22080: loss 0.7031010985374451, loss_a 0.4535239636898041, loss_b 1.3253015279769897, lr 0.0005982131377541131
iter 22090: loss 0.8081396818161011, loss_a 0.5231839418411255, loss_b 1.5606762170791626, lr 0.0005982115133576505
iter 22100: loss 0.7407322525978088, loss_a 0.4920392334461212, loss_b 1.320291519165039, lr 0.0005982098882256257
iter 22110: loss 0.7753589749336243, loss_a 0.5171918272972107, loss_b 1.465579867362976, lr 0.0005982082623580431
iter 22120: loss 0.75331050157547, loss_a 0.5161910653114319, loss_b 1.2920202016830444, lr 0.000598206635754907
iter 22130: loss 0.7443873286247253, loss_a 0.5044283866882324, loss_b 1.3389618396759033, lr 0.0005982050084162222
iter 22140: loss 0.7331686019897461, loss_a 0.4701441526412964, loss_b 1.378915548324585, lr 0.000598203380341993
iter 22150: loss 0.7694190144538879, loss_a 0.5010130405426025, loss_b 1.4680416584014893, lr 0.0005982017515322237
iter 22160: loss 0.7485511302947998, loss_a 0.5007724165916443, loss_b 1.3609497547149658, lr 0.000598200121986919
iter 22170: loss 0.696041464805603, loss_a 0.4458102881908417, loss_b 1.3397892713546753, lr 0.0005981984917060833
iter 22180: loss 0.7904821038246155, loss_a 0.5165363550186157, loss_b 1.555982232093811, lr 0.0005981968606897209
iter 22190: loss 0.800672173500061, loss_a 0.503639817237854, loss_b 1.6460288763046265, lr 0.0005981952289378366
iter 22200: loss 0.7530741691589355, loss_a 0.4938986599445343, loss_b 1.432729721069336, lr 0.0005981935964504346
iter 22210: loss 0.8040628433227539, loss_a 0.514133870601654, loss_b 1.6403064727783203, lr 0.0005981919632275195
iter 22220: loss 0.8191370964050293, loss_a 0.5327703356742859, loss_b 1.634268879890442, lr 0.0005981903292690959
iter 22230: loss 0.7231396436691284, loss_a 0.47322338819503784, loss_b 1.329750657081604, lr 0.0005981886945751679
iter 22240: loss 0.7449799180030823, loss_a 0.5163764953613281, loss_b 1.2595927715301514, lr 0.0005981870591457404
iter 22250: loss 0.7784502506256104, loss_a 0.5166983604431152, loss_b 1.420310378074646, lr 0.0005981854229808176
iter 22260: loss 0.8029711246490479, loss_a 0.5221556425094604, loss_b 1.5166181325912476, lr 0.0005981837860804042
iter 22270: loss 0.7684886455535889, loss_a 0.5164685249328613, loss_b 1.4440430402755737, lr 0.0005981821484445045
iter 22280: loss 0.7505955696105957, loss_a 0.4707457423210144, loss_b 1.466199517250061, lr 0.000598180510073123
iter 22290: loss 0.7139874696731567, loss_a 0.4733166992664337, loss_b 1.2482306957244873, lr 0.0005981788709662644
iter 22300: loss 0.7183736562728882, loss_a 0.5025632977485657, loss_b 1.2547889947891235, lr 0.000598177231123933
iter 22310: loss 0.76608806848526, loss_a 0.5035470128059387, loss_b 1.4171017408370972, lr 0.0005981755905461334
iter 22320: loss 0.6867372989654541, loss_a 0.439050555229187, loss_b 1.2961843013763428, lr 0.0005981739492328701
iter 22330: loss 0.8555192947387695, loss_a 0.5579210519790649, loss_b 1.6320151090621948, lr 0.0005981723071841474
iter 22340: loss 0.7054043412208557, loss_a 0.47736987471580505, loss_b 1.2671629190444946, lr 0.00059817066439997
iter 22350: loss 0.7850780487060547, loss_a 0.5308384895324707, loss_b 1.4605249166488647, lr 0.0005981690208803424
iter 22360: loss 0.7722836136817932, loss_a 0.4724673330783844, loss_b 1.6267828941345215, lr 0.0005981673766252691
iter 22370: loss 0.7007431983947754, loss_a 0.44331011176109314, loss_b 1.313584327697754, lr 0.0005981657316347545
iter 22380: loss 0.7494269609451294, loss_a 0.4938994348049164, loss_b 1.4259036779403687, lr 0.0005981640859088035
iter 22390: loss 0.7952249646186829, loss_a 0.530026912689209, loss_b 1.455185055732727, lr 0.0005981624394474199
iter 22400: loss 0.726958155632019, loss_a 0.4839535057544708, loss_b 1.318451166152954, lr 0.0005981607922506089
iter 22410: loss 0.7577811479568481, loss_a 0.49170947074890137, loss_b 1.4060920476913452, lr 0.0005981591443183747
iter 22420: loss 0.777651309967041, loss_a 0.5137103796005249, loss_b 1.514151930809021, lr 0.0005981574956507217
iter 22430: loss 0.7560937404632568, loss_a 0.5008233785629272, loss_b 1.412507176399231, lr 0.0005981558462476547
iter 22440: loss 0.7296944856643677, loss_a 0.4694439470767975, loss_b 1.4014537334442139, lr 0.0005981541961091781
iter 22450: loss 0.7580732703208923, loss_a 0.4949372708797455, loss_b 1.4172221422195435, lr 0.0005981525452352965
iter 22460: loss 0.7797807455062866, loss_a 0.504766583442688, loss_b 1.5051732063293457, lr 0.0005981508936260143
iter 22470: loss 0.7463661432266235, loss_a 0.4767639636993408, loss_b 1.4140928983688354, lr 0.000598149241281336
iter 22480: loss 0.694512128829956, loss_a 0.428515762090683, loss_b 1.4039151668548584, lr 0.0005981475882012664
iter 22490: loss 0.7487274408340454, loss_a 0.551311194896698, loss_b 1.181811809539795, lr 0.0005981459343858097
iter 22500: loss 0.6763912439346313, loss_a 0.4456452429294586, loss_b 1.1949354410171509, lr 0.0005981442798349706
iter 22510: loss 0.7710355520248413, loss_a 0.5013553500175476, loss_b 1.476298213005066, lr 0.0005981426245487537
iter 22520: loss 0.7436254024505615, loss_a 0.4758695363998413, loss_b 1.4494407176971436, lr 0.0005981409685271635
iter 22530: loss 0.722852349281311, loss_a 0.4757966995239258, loss_b 1.3005235195159912, lr 0.0005981393117702044
iter 22540: loss 0.6996824741363525, loss_a 0.44970831274986267, loss_b 1.32558012008667, lr 0.0005981376542778811
iter 22550: loss 0.7870144844055176, loss_a 0.5113841891288757, loss_b 1.5437142848968506, lr 0.0005981359960501981
iter 22560: loss 0.7244831323623657, loss_a 0.4933338761329651, loss_b 1.2756412029266357, lr 0.0005981343370871598
iter 22570: loss 0.7758243680000305, loss_a 0.5107616186141968, loss_b 1.4932929277420044, lr 0.0005981326773887711
iter 22580: loss 0.7615361213684082, loss_a 0.5019629597663879, loss_b 1.4484070539474487, lr 0.0005981310169550362
iter 22590: loss 0.7777609825134277, loss_a 0.5183040499687195, loss_b 1.4360376596450806, lr 0.0005981293557859599
iter 22600: loss 0.7179331183433533, loss_a 0.46422773599624634, loss_b 1.383650302886963, lr 0.0005981276938815467
iter 22610: loss 0.741511344909668, loss_a 0.47902771830558777, loss_b 1.4407927989959717, lr 0.0005981260312418011
iter 22620: loss 0.7662478089332581, loss_a 0.5229134559631348, loss_b 1.3247616291046143, lr 0.0005981243678667276
iter 22630: loss 0.8084836006164551, loss_a 0.5113974809646606, loss_b 1.6958380937576294, lr 0.0005981227037563309
iter 22640: loss 0.7211000323295593, loss_a 0.5033693909645081, loss_b 1.1710277795791626, lr 0.0005981210389106154
iter 22650: loss 0.7652819752693176, loss_a 0.5056563019752502, loss_b 1.4989330768585205, lr 0.0005981193733295858
iter 22660: loss 0.7167526483535767, loss_a 0.47874915599823, loss_b 1.2332135438919067, lr 0.0005981177070132466
iter 22670: loss 0.7891995310783386, loss_a 0.522706925868988, loss_b 1.4886837005615234, lr 0.0005981160399616025
iter 22680: loss 0.7426764369010925, loss_a 0.47909417748451233, loss_b 1.4157675504684448, lr 0.0005981143721746579
iter 22690: loss 0.7731788158416748, loss_a 0.515353798866272, loss_b 1.432861328125, lr 0.0005981127036524175
iter 22700: loss 0.7600317597389221, loss_a 0.537379264831543, loss_b 1.257888674736023, lr 0.0005981110343948857
iter 22710: loss 0.773296594619751, loss_a 0.48614823818206787, loss_b 1.5902643203735352, lr 0.0005981093644020673
iter 22720: loss 0.7244951725006104, loss_a 0.47164779901504517, loss_b 1.4117704629898071, lr 0.0005981076936739669
iter 22730: loss 0.768468976020813, loss_a 0.4794827103614807, loss_b 1.5615880489349365, lr 0.0005981060222105888
iter 22740: loss 0.7498607635498047, loss_a 0.48307672142982483, loss_b 1.420252799987793, lr 0.0005981043500119377
iter 22750: loss 0.7079958915710449, loss_a 0.46622905135154724, loss_b 1.315432071685791, lr 0.0005981026770780184
iter 22760: loss 0.7533631324768066, loss_a 0.4936698079109192, loss_b 1.4522852897644043, lr 0.0005981010034088353
iter 22770: loss 0.7520983219146729, loss_a 0.5046815872192383, loss_b 1.3783186674118042, lr 0.0005980993290043929
iter 22780: loss 0.7436332702636719, loss_a 0.49388688802719116, loss_b 1.325646996498108, lr 0.0005980976538646959
iter 22790: loss 0.7955368161201477, loss_a 0.5418495535850525, loss_b 1.404175877571106, lr 0.0005980959779897491
iter 22800: loss 0.7218213081359863, loss_a 0.49258431792259216, loss_b 1.336114525794983, lr 0.0005980943013795566
iter 22810: loss 0.6869236826896667, loss_a 0.4460129737854004, loss_b 1.3294241428375244, lr 0.0005980926240341235
iter 22820: loss 0.7312930226325989, loss_a 0.48133569955825806, loss_b 1.4300907850265503, lr 0.0005980909459534541
iter 22830: loss 0.7591753005981445, loss_a 0.5029630661010742, loss_b 1.43136727809906, lr 0.0005980892671375532
iter 22840: loss 0.6697679758071899, loss_a 0.42749643325805664, loss_b 1.2487188577651978, lr 0.0005980875875864252
iter 22850: loss 0.6802577972412109, loss_a 0.45711854100227356, loss_b 1.2116153240203857, lr 0.0005980859073000747
iter 22860: loss 0.7229767441749573, loss_a 0.47638675570487976, loss_b 1.3342549800872803, lr 0.0005980842262785066
iter 22870: loss 0.8369795083999634, loss_a 0.5492109656333923, loss_b 1.6720494031906128, lr 0.0005980825445217252
iter 22880: loss 0.7878722548484802, loss_a 0.516728401184082, loss_b 1.530170202255249, lr 0.0005980808620297353
iter 22890: loss 0.7126818895339966, loss_a 0.4688422381877899, loss_b 1.2807655334472656, lr 0.0005980791788025414
iter 22900: loss 0.74210524559021, loss_a 0.5006406903266907, loss_b 1.3215901851654053, lr 0.0005980774948401484
iter 22910: loss 0.7614248394966125, loss_a 0.5021203756332397, loss_b 1.4763108491897583, lr 0.0005980758101425603
iter 22920: loss 0.6749897003173828, loss_a 0.4417470693588257, loss_b 1.1580445766448975, lr 0.0005980741247097824
iter 22930: loss 0.7432002425193787, loss_a 0.47502249479293823, loss_b 1.4262726306915283, lr 0.0005980724385418189
iter 22940: loss 0.7533173561096191, loss_a 0.47652125358581543, loss_b 1.5731306076049805, lr 0.0005980707516386745
iter 22950: loss 0.7465097904205322, loss_a 0.4958103895187378, loss_b 1.3878635168075562, lr 0.000598069064000354
iter 22960: loss 0.7513951659202576, loss_a 0.48024865984916687, loss_b 1.50645911693573, lr 0.0005980673756268618
iter 22970: loss 0.727529764175415, loss_a 0.4708670675754547, loss_b 1.3653919696807861, lr 0.0005980656865182027
iter 22980: loss 0.7059128284454346, loss_a 0.47140148282051086, loss_b 1.241388201713562, lr 0.0005980639966743813
iter 22990: loss 0.7215410470962524, loss_a 0.4845390319824219, loss_b 1.3115098476409912, lr 0.0005980623060954022
iter 23000: loss 0.7261320352554321, loss_a 0.4866313934326172, loss_b 1.3062613010406494, lr 0.0005980606147812698
iter 23010: loss 0.7148997783660889, loss_a 0.46225062012672424, loss_b 1.3218505382537842, lr 0.0005980589227319893
iter 23020: loss 0.7174099683761597, loss_a 0.4497654139995575, loss_b 1.436730980873108, lr 0.0005980572299475648
iter 23030: loss 0.729454517364502, loss_a 0.46211352944374084, loss_b 1.465576410293579, lr 0.0005980555364280013
iter 23040: loss 0.7337414026260376, loss_a 0.47701171040534973, loss_b 1.3915156126022339, lr 0.0005980538421733032
iter 23050: loss 0.7001231908798218, loss_a 0.4487808644771576, loss_b 1.385433316230774, lr 0.0005980521471834752
iter 23060: loss 0.7506047487258911, loss_a 0.47568950057029724, loss_b 1.4619412422180176, lr 0.0005980504514585222
iter 23070: loss 0.7756512761116028, loss_a 0.5243244171142578, loss_b 1.4303175210952759, lr 0.0005980487549984485
iter 23080: loss 0.720708966255188, loss_a 0.4580187201499939, loss_b 1.3730641603469849, lr 0.000598047057803259
iter 23090: loss 0.7613856792449951, loss_a 0.4975631535053253, loss_b 1.4497535228729248, lr 0.0005980453598729582
iter 23100: loss 0.7728310823440552, loss_a 0.4847129285335541, loss_b 1.589705467224121, lr 0.0005980436612075507
iter 23110: loss 0.7248638868331909, loss_a 0.49771153926849365, loss_b 1.319361686706543, lr 0.0005980419618070413
iter 23120: loss 0.7148804068565369, loss_a 0.47551456093788147, loss_b 1.23385751247406, lr 0.0005980402616714347
iter 23130: loss 0.7521515488624573, loss_a 0.48947665095329285, loss_b 1.419999122619629, lr 0.0005980385608007356
iter 23140: loss 0.7409379482269287, loss_a 0.4888532757759094, loss_b 1.3391169309616089, lr 0.0005980368591949485
iter 23150: loss 0.7475848197937012, loss_a 0.4923974871635437, loss_b 1.3759537935256958, lr 0.000598035156854078
iter 23160: loss 0.7339136600494385, loss_a 0.45643675327301025, loss_b 1.448836088180542, lr 0.0005980334537781291
iter 23170: loss 0.7367957234382629, loss_a 0.48432067036628723, loss_b 1.449676752090454, lr 0.0005980317499671061
iter 23180: loss 0.7430669069290161, loss_a 0.5000103712081909, loss_b 1.3232120275497437, lr 0.0005980300454210139
iter 23190: loss 0.7119523286819458, loss_a 0.4765259921550751, loss_b 1.2487432956695557, lr 0.000598028340139857
iter 23200: loss 0.7324124574661255, loss_a 0.49397382140159607, loss_b 1.3162380456924438, lr 0.0005980266341236403
iter 23210: loss 0.7285138368606567, loss_a 0.48014041781425476, loss_b 1.3425649404525757, lr 0.0005980249273723683
iter 23220: loss 0.7498745918273926, loss_a 0.48054981231689453, loss_b 1.4265496730804443, lr 0.0005980232198860457
iter 23230: loss 0.7025295495986938, loss_a 0.435881644487381, loss_b 1.3976337909698486, lr 0.0005980215116646774
iter 23240: loss 0.7802290320396423, loss_a 0.49655696749687195, loss_b 1.5366560220718384, lr 0.0005980198027082678
iter 23250: loss 0.7186305522918701, loss_a 0.47953271865844727, loss_b 1.2732473611831665, lr 0.0005980180930168217
iter 23260: loss 0.7187595367431641, loss_a 0.47390180826187134, loss_b 1.3311129808425903, lr 0.0005980163825903439
iter 23270: loss 0.723993182182312, loss_a 0.4670678973197937, loss_b 1.3856635093688965, lr 0.000598014671428839
iter 23280: loss 0.7764227390289307, loss_a 0.5018736720085144, loss_b 1.5003670454025269, lr 0.0005980129595323114
iter 23290: loss 0.721691370010376, loss_a 0.4768500328063965, loss_b 1.3673995733261108, lr 0.0005980112469007663
iter 23300: loss 0.7395042181015015, loss_a 0.47240540385246277, loss_b 1.419316053390503, lr 0.0005980095335342082
iter 23310: loss 0.7070965766906738, loss_a 0.46187031269073486, loss_b 1.35500967502594, lr 0.0005980078194326417
iter 23320: loss 0.6656632423400879, loss_a 0.4314066767692566, loss_b 1.26740300655365, lr 0.0005980061045960714
iter 23330: loss 0.7572485208511353, loss_a 0.4899825155735016, loss_b 1.4465935230255127, lr 0.0005980043890245024
iter 23340: loss 0.7481832504272461, loss_a 0.4685777723789215, loss_b 1.4401696920394897, lr 0.0005980026727179391
iter 23350: loss 0.7172914147377014, loss_a 0.48544660210609436, loss_b 1.3192837238311768, lr 0.0005980009556763862
iter 23360: loss 0.7047330141067505, loss_a 0.466217041015625, loss_b 1.230214238166809, lr 0.0005979992378998485
iter 23370: loss 0.8000426292419434, loss_a 0.5357469916343689, loss_b 1.4942902326583862, lr 0.0005979975193883308
iter 23380: loss 0.7028242349624634, loss_a 0.4520995616912842, loss_b 1.2349990606307983, lr 0.0005979958001418377
iter 23390: loss 0.7473580241203308, loss_a 0.47745057940483093, loss_b 1.5025233030319214, lr 0.0005979940801603739
iter 23400: loss 0.6993229389190674, loss_a 0.45292866230010986, loss_b 1.3567513227462769, lr 0.0005979923594439441
iter 23410: loss 0.733695387840271, loss_a 0.47085437178611755, loss_b 1.4658607244491577, lr 0.0005979906379925531
iter 23420: loss 0.7665824890136719, loss_a 0.5281023979187012, loss_b 1.3452638387680054, lr 0.0005979889158062055
iter 23430: loss 0.769273042678833, loss_a 0.5249950289726257, loss_b 1.405287742614746, lr 0.0005979871928849063
iter 23440: loss 0.7407950758934021, loss_a 0.4653615355491638, loss_b 1.4741252660751343, lr 0.0005979854692286599
iter 23450: loss 0.7074774503707886, loss_a 0.4592694640159607, loss_b 1.348638653755188, lr 0.0005979837448374712
iter 23460: loss 0.7026777863502502, loss_a 0.4628390371799469, loss_b 1.2736339569091797, lr 0.0005979820197113449
iter 23470: loss 0.7152086496353149, loss_a 0.46574175357818604, loss_b 1.3286712169647217, lr 0.0005979802938502857
iter 23480: loss 0.7789028286933899, loss_a 0.5021963715553284, loss_b 1.510886788368225, lr 0.0005979785672542983
iter 23490: loss 0.7588988542556763, loss_a 0.4981747567653656, loss_b 1.4333114624023438, lr 0.0005979768399233876
iter 23500: loss 0.772778332233429, loss_a 0.5054531097412109, loss_b 1.5364928245544434, lr 0.0005979751118575582
iter 23510: loss 0.7534738779067993, loss_a 0.503351628780365, loss_b 1.3984050750732422, lr 0.0005979733830568148
iter 23520: loss 0.7693101167678833, loss_a 0.48579055070877075, loss_b 1.5361433029174805, lr 0.0005979716535211622
iter 23530: loss 0.7105494737625122, loss_a 0.4853774905204773, loss_b 1.2659165859222412, lr 0.0005979699232506053
iter 23540: loss 0.711748480796814, loss_a 0.4792082905769348, loss_b 1.2730282545089722, lr 0.0005979681922451484
iter 23550: loss 0.7701894640922546, loss_a 0.518173336982727, loss_b 1.4155938625335693, lr 0.0005979664605047967
iter 23560: loss 0.7313235998153687, loss_a 0.4635158181190491, loss_b 1.4067150354385376, lr 0.0005979647280295549
iter 23570: loss 0.7603591084480286, loss_a 0.47389402985572815, loss_b 1.5403432846069336, lr 0.0005979629948194275
iter 23580: loss 0.7398247718811035, loss_a 0.5032811760902405, loss_b 1.3166991472244263, lr 0.0005979612608744195
iter 23590: loss 0.7476900815963745, loss_a 0.47579148411750793, loss_b 1.459079623222351, lr 0.0005979595261945355
iter 23600: loss 0.7978726625442505, loss_a 0.5479744076728821, loss_b 1.4147748947143555, lr 0.0005979577907797804
