number of parameters: 81.81M
iter 0: loss 8.7932710647583, loss_a 8.820866584777832, loss_b 8.717525482177734, lr 1.188118811881188e-05
iter 20110: loss 0.7537331581115723, loss_a 0.4915614128112793, loss_b 1.4491853713989258, lr 0.0005985187925511573
iter 20120: loss 0.7162672281265259, loss_a 0.46161016821861267, loss_b 1.3660759925842285, lr 0.0005985173131447718
iter 20130: loss 0.709559440612793, loss_a 0.45555752515792847, loss_b 1.3551613092422485, lr 0.0005985158330019854
iter 20140: loss 0.6627843379974365, loss_a 0.4524451792240143, loss_b 1.1436198949813843, lr 0.000598514352122802
iter 20150: loss 0.6615564823150635, loss_a 0.43702709674835205, loss_b 1.2109994888305664, lr 0.000598512870507226
iter 20160: loss 0.7324054837226868, loss_a 0.47672098875045776, loss_b 1.3659451007843018, lr 0.0005985113881552612
iter 20170: loss 0.6736356616020203, loss_a 0.4446185529232025, loss_b 1.1950616836547852, lr 0.0005985099050669118
iter 20180: loss 0.6549747586250305, loss_a 0.43308648467063904, loss_b 1.206004023551941, lr 0.0005985084212421817
iter 20190: loss 0.6979167461395264, loss_a 0.4429749846458435, loss_b 1.3483538627624512, lr 0.0005985069366810752
iter 20200: loss 0.7668377161026001, loss_a 0.47702333331108093, loss_b 1.5292823314666748, lr 0.0005985054513835963
iter 20210: loss 0.6560036540031433, loss_a 0.4478464126586914, loss_b 1.136756181716919, lr 0.0005985039653497489
iter 20220: loss 0.7526165246963501, loss_a 0.48863184452056885, loss_b 1.3899810314178467, lr 0.0005985024785795372
iter 20230: loss 0.7350797653198242, loss_a 0.4879404604434967, loss_b 1.3750321865081787, lr 0.0005985009910729653
iter 20240: loss 0.7028204798698425, loss_a 0.46529826521873474, loss_b 1.311934471130371, lr 0.0005984995028300374
iter 20250: loss 0.7436563372612, loss_a 0.49920907616615295, loss_b 1.3353309631347656, lr 0.0005984980138507572
iter 20260: loss 0.6779892444610596, loss_a 0.4752536714076996, loss_b 1.0951902866363525, lr 0.0005984965241351291
iter 20270: loss 0.6673280000686646, loss_a 0.43608254194259644, loss_b 1.2511252164840698, lr 0.0005984950336831572
iter 20280: loss 0.6896612048149109, loss_a 0.4393782317638397, loss_b 1.3773095607757568, lr 0.0005984935424948453
iter 20290: loss 0.7323435544967651, loss_a 0.46800702810287476, loss_b 1.439385175704956, lr 0.0005984920505701979
iter 20300: loss 0.6747701168060303, loss_a 0.43880587816238403, loss_b 1.2538237571716309, lr 0.0005984905579092188
iter 20310: loss 0.7139471769332886, loss_a 0.4692005217075348, loss_b 1.380651593208313, lr 0.0005984890645119122
iter 20320: loss 0.6922250986099243, loss_a 0.4708154797554016, loss_b 1.2241277694702148, lr 0.0005984875703782821
iter 20330: loss 0.7153549194335938, loss_a 0.5027506351470947, loss_b 1.195257544517517, lr 0.0005984860755083326
iter 20340: loss 0.6866152286529541, loss_a 0.45699140429496765, loss_b 1.2421646118164062, lr 0.000598484579902068
iter 20350: loss 0.7635440826416016, loss_a 0.5176256895065308, loss_b 1.4286775588989258, lr 0.0005984830835594922
iter 20360: loss 0.7038456797599792, loss_a 0.45662474632263184, loss_b 1.3443984985351562, lr 0.0005984815864806094
iter 20370: loss 0.7060273885726929, loss_a 0.4706127643585205, loss_b 1.3022284507751465, lr 0.0005984800886654236
iter 20380: loss 0.7123680114746094, loss_a 0.47696104645729065, loss_b 1.2718720436096191, lr 0.000598478590113939
iter 20390: loss 0.6869449019432068, loss_a 0.43357956409454346, loss_b 1.3094391822814941, lr 0.0005984770908261598
iter 20400: loss 0.7264297008514404, loss_a 0.49652910232543945, loss_b 1.2650847434997559, lr 0.00059847559080209
iter 20410: loss 0.7090845108032227, loss_a 0.46153050661087036, loss_b 1.281489372253418, lr 0.0005984740900417335
iter 20420: loss 0.7186806797981262, loss_a 0.4679368734359741, loss_b 1.3304576873779297, lr 0.0005984725885450949
iter 20430: loss 0.6560752987861633, loss_a 0.4416702389717102, loss_b 1.1756469011306763, lr 0.0005984710863121778
iter 20440: loss 0.7010524272918701, loss_a 0.47239696979522705, loss_b 1.2595982551574707, lr 0.0005984695833429868
iter 20450: loss 0.7197198867797852, loss_a 0.4717022776603699, loss_b 1.3396048545837402, lr 0.0005984680796375256
iter 20460: loss 0.6845262050628662, loss_a 0.44007155299186707, loss_b 1.2037562131881714, lr 0.0005984665751957986
iter 20470: loss 0.7246516942977905, loss_a 0.4709998667240143, loss_b 1.4093228578567505, lr 0.0005984650700178099
iter 20480: loss 0.7128041982650757, loss_a 0.4766700863838196, loss_b 1.2801636457443237, lr 0.0005984635641035635
iter 20490: loss 0.6839843988418579, loss_a 0.4539700746536255, loss_b 1.277607798576355, lr 0.0005984620574530636
iter 20500: loss 0.6728659868240356, loss_a 0.4421314299106598, loss_b 1.2254623174667358, lr 0.0005984605500663143
iter 20510: loss 0.7392074465751648, loss_a 0.46768707036972046, loss_b 1.5613785982131958, lr 0.0005984590419433198
iter 20520: loss 0.7216156125068665, loss_a 0.4751778542995453, loss_b 1.353975534439087, lr 0.0005984575330840842
iter 20530: loss 0.6999338865280151, loss_a 0.45991629362106323, loss_b 1.2953630685806274, lr 0.0005984560234886117
iter 20540: loss 0.7564964294433594, loss_a 0.47573018074035645, loss_b 1.5537883043289185, lr 0.0005984545131569063
iter 20550: loss 0.6901750564575195, loss_a 0.458429753780365, loss_b 1.2637138366699219, lr 0.0005984530020889723
iter 20560: loss 0.7314175367355347, loss_a 0.5027728080749512, loss_b 1.3300037384033203, lr 0.0005984514902848136
iter 20570: loss 0.6548066735267639, loss_a 0.4241352677345276, loss_b 1.2008941173553467, lr 0.0005984499777444347
iter 20580: loss 0.6950823068618774, loss_a 0.45720818638801575, loss_b 1.2849303483963013, lr 0.0005984484644678394
iter 20590: loss 0.7131281495094299, loss_a 0.4557031989097595, loss_b 1.389121174812317, lr 0.0005984469504550322
iter 20600: loss 0.681487500667572, loss_a 0.45026618242263794, loss_b 1.2553516626358032, lr 0.0005984454357060168
iter 20610: loss 0.7775512933731079, loss_a 0.5350363254547119, loss_b 1.419480323791504, lr 0.0005984439202207977
iter 20620: loss 0.6952656507492065, loss_a 0.4602503776550293, loss_b 1.2804638147354126, lr 0.0005984424039993791
iter 20630: loss 0.7294327020645142, loss_a 0.48402878642082214, loss_b 1.397512435913086, lr 0.000598440887041765
iter 20640: loss 0.68776535987854, loss_a 0.4374888837337494, loss_b 1.332507848739624, lr 0.0005984393693479596
iter 20650: loss 0.686644434928894, loss_a 0.46896862983703613, loss_b 1.2108864784240723, lr 0.0005984378509179669
iter 20660: loss 0.744146466255188, loss_a 0.4894595444202423, loss_b 1.3773821592330933, lr 0.0005984363317517914
iter 20670: loss 0.7480685114860535, loss_a 0.498501181602478, loss_b 1.4664053916931152, lr 0.000598434811849437
iter 20680: loss 0.698590874671936, loss_a 0.4917643666267395, loss_b 1.1393176317214966, lr 0.0005984332912109079
iter 20690: loss 0.693796694278717, loss_a 0.4333534836769104, loss_b 1.3298975229263306, lr 0.0005984317698362084
iter 20700: loss 0.7346037030220032, loss_a 0.5009650588035583, loss_b 1.3554147481918335, lr 0.0005984302477253426
iter 20710: loss 0.7424533367156982, loss_a 0.4926430583000183, loss_b 1.4175902605056763, lr 0.0005984287248783147
iter 20720: loss 0.760750412940979, loss_a 0.511258602142334, loss_b 1.4189246892929077, lr 0.0005984272012951287
iter 20730: loss 0.7416818141937256, loss_a 0.48729610443115234, loss_b 1.338486909866333, lr 0.0005984256769757891
iter 20740: loss 0.7732752561569214, loss_a 0.5167596936225891, loss_b 1.468146562576294, lr 0.0005984241519202999
iter 20750: loss 0.7635586261749268, loss_a 0.5009135603904724, loss_b 1.5152156352996826, lr 0.000598422626128665
iter 20760: loss 0.7061748504638672, loss_a 0.4445376396179199, loss_b 1.3851110935211182, lr 0.0005984210996008891
iter 20770: loss 0.7611943483352661, loss_a 0.49496927857398987, loss_b 1.3786466121673584, lr 0.0005984195723369761
iter 20780: loss 0.6950207352638245, loss_a 0.44223085045814514, loss_b 1.3487112522125244, lr 0.0005984180443369303
iter 20790: loss 0.7039662599563599, loss_a 0.4763343930244446, loss_b 1.2596001625061035, lr 0.0005984165156007558
iter 20800: loss 0.7471507787704468, loss_a 0.498573899269104, loss_b 1.3975216150283813, lr 0.0005984149861284569
iter 20810: loss 0.71810382604599, loss_a 0.4744151830673218, loss_b 1.3337769508361816, lr 0.0005984134559200376
iter 20820: loss 0.695351243019104, loss_a 0.4445604085922241, loss_b 1.3170430660247803, lr 0.0005984119249755023
iter 20830: loss 0.7551106214523315, loss_a 0.4977557957172394, loss_b 1.4971634149551392, lr 0.0005984103932948551
iter 20840: loss 0.7003993988037109, loss_a 0.507710874080658, loss_b 1.1029237508773804, lr 0.0005984088608781002
iter 20850: loss 0.699282169342041, loss_a 0.47980818152427673, loss_b 1.2249099016189575, lr 0.0005984073277252418
iter 20860: loss 0.7375437021255493, loss_a 0.4840069115161896, loss_b 1.3882184028625488, lr 0.0005984057938362842
iter 20870: loss 0.7143334150314331, loss_a 0.476121723651886, loss_b 1.3071365356445312, lr 0.0005984042592112314
iter 20880: loss 0.6953254342079163, loss_a 0.4738272428512573, loss_b 1.1815156936645508, lr 0.000598402723850088
iter 20890: loss 0.7248439788818359, loss_a 0.45944350957870483, loss_b 1.4596322774887085, lr 0.0005984011877528577
iter 20900: loss 0.6802871227264404, loss_a 0.4377194344997406, loss_b 1.3285025358200073, lr 0.0005983996509195449
iter 20910: loss 0.6919770836830139, loss_a 0.4517829418182373, loss_b 1.290427565574646, lr 0.0005983981133501542
iter 20920: loss 0.7118483781814575, loss_a 0.4791737198829651, loss_b 1.2206192016601562, lr 0.0005983965750446893
iter 20930: loss 0.7254340052604675, loss_a 0.46956542134284973, loss_b 1.4243884086608887, lr 0.0005983950360031546
iter 20940: loss 0.7032849788665771, loss_a 0.47706303000450134, loss_b 1.2297120094299316, lr 0.0005983934962255544
iter 20950: loss 0.6994854211807251, loss_a 0.44925689697265625, loss_b 1.3337756395339966, lr 0.0005983919557118929
iter 20960: loss 0.6376504302024841, loss_a 0.41316694021224976, loss_b 1.1358898878097534, lr 0.0005983904144621742
iter 20970: loss 0.7016931772232056, loss_a 0.45023292303085327, loss_b 1.3152183294296265, lr 0.0005983888724764026
iter 20980: loss 0.7116486430168152, loss_a 0.4609034061431885, loss_b 1.3243354558944702, lr 0.0005983873297545823
iter 20990: loss 0.7849292159080505, loss_a 0.5113667845726013, loss_b 1.5712029933929443, lr 0.0005983857862967176
iter 21000: loss 0.745113730430603, loss_a 0.48364901542663574, loss_b 1.4036186933517456, lr 0.0005983842421028127
iter 21010: loss 0.7265752553939819, loss_a 0.49191948771476746, loss_b 1.2842937707901, lr 0.000598382697172872
iter 21020: loss 0.7014544010162354, loss_a 0.4639689028263092, loss_b 1.2540923357009888, lr 0.0005983811515068994
iter 21030: loss 0.7265751361846924, loss_a 0.4674282670021057, loss_b 1.3645994663238525, lr 0.0005983796051048994
iter 21040: loss 0.6830209493637085, loss_a 0.436251163482666, loss_b 1.3295509815216064, lr 0.000598378057966876
iter 21050: loss 0.7789734601974487, loss_a 0.5078771710395813, loss_b 1.4977682828903198, lr 0.0005983765100928338
iter 21060: loss 0.7357790470123291, loss_a 0.47909292578697205, loss_b 1.4113795757293701, lr 0.0005983749614827767
iter 21070: loss 0.7493081092834473, loss_a 0.4775969684123993, loss_b 1.4371215105056763, lr 0.0005983734121367091
iter 21080: loss 0.7291282415390015, loss_a 0.48286929726600647, loss_b 1.3997434377670288, lr 0.0005983718620546352
iter 21090: loss 0.7452352046966553, loss_a 0.5022032856941223, loss_b 1.3190735578536987, lr 0.0005983703112365595
iter 21100: loss 0.7374755144119263, loss_a 0.49158233404159546, loss_b 1.356113076210022, lr 0.0005983687596824859
iter 21110: loss 0.7767012119293213, loss_a 0.5117510557174683, loss_b 1.5637184381484985, lr 0.0005983672073924187
iter 21120: loss 0.6968364715576172, loss_a 0.45262694358825684, loss_b 1.315590262413025, lr 0.0005983656543663624
iter 21130: loss 0.6818472146987915, loss_a 0.44367125630378723, loss_b 1.2646840810775757, lr 0.0005983641006043212
iter 21140: loss 0.7524084448814392, loss_a 0.5292955636978149, loss_b 1.3018798828125, lr 0.000598362546106299
iter 21150: loss 0.731122612953186, loss_a 0.4546724855899811, loss_b 1.559933066368103, lr 0.0005983609908723006
iter 21160: loss 0.6960569024085999, loss_a 0.452117919921875, loss_b 1.3560409545898438, lr 0.0005983594349023299
iter 21170: loss 0.7270346283912659, loss_a 0.4965437948703766, loss_b 1.301566481590271, lr 0.0005983578781963912
iter 21180: loss 0.7414014339447021, loss_a 0.48609447479248047, loss_b 1.383915901184082, lr 0.0005983563207544889
iter 21190: loss 0.7479186058044434, loss_a 0.4904376268386841, loss_b 1.4542415142059326, lr 0.0005983547625766272
iter 21200: loss 0.6651555299758911, loss_a 0.42289263010025024, loss_b 1.301139235496521, lr 0.0005983532036628104
iter 21210: loss 0.7331938743591309, loss_a 0.4890297055244446, loss_b 1.323486328125, lr 0.0005983516440130428
iter 21220: loss 0.6443449258804321, loss_a 0.416534423828125, loss_b 1.2103345394134521, lr 0.0005983500836273286
iter 21230: loss 0.7047816514968872, loss_a 0.45551183819770813, loss_b 1.3336102962493896, lr 0.000598348522505672
iter 21240: loss 0.7040511965751648, loss_a 0.47064489126205444, loss_b 1.2733588218688965, lr 0.0005983469606480776
iter 21250: loss 0.7430441379547119, loss_a 0.4874880909919739, loss_b 1.3996953964233398, lr 0.0005983453980545493
iter 21260: loss 0.7301912307739258, loss_a 0.48736637830734253, loss_b 1.3783947229385376, lr 0.0005983438347250918
iter 21270: loss 0.6795729994773865, loss_a 0.43772515654563904, loss_b 1.3107964992523193, lr 0.0005983422706597089
iter 21280: loss 0.7271057367324829, loss_a 0.4748593270778656, loss_b 1.2971445322036743, lr 0.0005983407058584053
iter 21290: loss 0.7124300599098206, loss_a 0.46552547812461853, loss_b 1.3647772073745728, lr 0.000598339140321185
iter 21300: loss 0.7423145174980164, loss_a 0.5110553503036499, loss_b 1.2983697652816772, lr 0.0005983375740480525
iter 21310: loss 0.6833330392837524, loss_a 0.45368650555610657, loss_b 1.2585914134979248, lr 0.000598336007039012
iter 21320: loss 0.7445558309555054, loss_a 0.4835282564163208, loss_b 1.416892647743225, lr 0.000598334439294068
iter 21330: loss 0.7305139303207397, loss_a 0.4960230588912964, loss_b 1.3267935514450073, lr 0.0005983328708132244
iter 21340: loss 0.7281709313392639, loss_a 0.4724712669849396, loss_b 1.3905913829803467, lr 0.0005983313015964858
iter 21350: loss 0.7384008169174194, loss_a 0.4697270393371582, loss_b 1.4840015172958374, lr 0.0005983297316438564
iter 21360: loss 0.672966480255127, loss_a 0.4406335651874542, loss_b 1.2394042015075684, lr 0.0005983281609553406
iter 21370: loss 0.7591464519500732, loss_a 0.46318721771240234, loss_b 1.5043028593063354, lr 0.0005983265895309426
iter 21380: loss 0.7208409309387207, loss_a 0.4797431528568268, loss_b 1.3460029363632202, lr 0.0005983250173706667
iter 21390: loss 0.7430660128593445, loss_a 0.4924944341182709, loss_b 1.3670928478240967, lr 0.0005983234444745172
iter 21400: loss 0.6989612579345703, loss_a 0.4845072627067566, loss_b 1.2237486839294434, lr 0.0005983218708424986
iter 21410: loss 0.6854193806648254, loss_a 0.4326166808605194, loss_b 1.3070850372314453, lr 0.0005983202964746151
iter 21420: loss 0.7185293436050415, loss_a 0.46467459201812744, loss_b 1.341301441192627, lr 0.0005983187213708709
iter 21430: loss 0.7281407713890076, loss_a 0.511467456817627, loss_b 1.2623083591461182, lr 0.0005983171455312705
iter 21440: loss 0.6812717318534851, loss_a 0.44748592376708984, loss_b 1.2435674667358398, lr 0.0005983155689558181
iter 21450: loss 0.7088152170181274, loss_a 0.4528225064277649, loss_b 1.3695844411849976, lr 0.0005983139916445181
iter 21460: loss 0.6921409964561462, loss_a 0.4676564931869507, loss_b 1.283438801765442, lr 0.0005983124135973748
iter 21470: loss 0.7170656323432922, loss_a 0.478007435798645, loss_b 1.2874999046325684, lr 0.0005983108348143926
iter 21480: loss 0.7472575902938843, loss_a 0.4829483926296234, loss_b 1.4878079891204834, lr 0.0005983092552955756
iter 21490: loss 0.7238326072692871, loss_a 0.501072108745575, loss_b 1.2457587718963623, lr 0.0005983076750409284
iter 21500: loss 0.7240661978721619, loss_a 0.4841223359107971, loss_b 1.3609462976455688, lr 0.0005983060940504552
iter 21510: loss 0.7113869786262512, loss_a 0.4748532176017761, loss_b 1.2889207601547241, lr 0.0005983045123241604
iter 21520: loss 0.7240189909934998, loss_a 0.48900777101516724, loss_b 1.3447527885437012, lr 0.0005983029298620481
iter 21530: loss 0.6869862079620361, loss_a 0.4590710401535034, loss_b 1.2887005805969238, lr 0.0005983013466641231
iter 21540: loss 0.7006411552429199, loss_a 0.45752179622650146, loss_b 1.2964576482772827, lr 0.0005982997627303893
iter 21550: loss 0.703588604927063, loss_a 0.45628294348716736, loss_b 1.3519188165664673, lr 0.0005982981780608513
iter 21560: loss 0.7409136295318604, loss_a 0.5098259449005127, loss_b 1.2918440103530884, lr 0.0005982965926555133
iter 21570: loss 0.7312470078468323, loss_a 0.4923362135887146, loss_b 1.3787299394607544, lr 0.0005982950065143797
iter 21580: loss 0.7085922956466675, loss_a 0.4629755914211273, loss_b 1.325701355934143, lr 0.000598293419637455
iter 21590: loss 0.7224918603897095, loss_a 0.4700431525707245, loss_b 1.3498814105987549, lr 0.0005982918320247432
iter 21600: loss 0.6947365403175354, loss_a 0.4612249433994293, loss_b 1.2795895338058472, lr 0.000598290243676249
iter 21610: loss 0.6943039894104004, loss_a 0.4629324674606323, loss_b 1.3106046915054321, lr 0.0005982886545919766
iter 21620: loss 0.6901820302009583, loss_a 0.45845818519592285, loss_b 1.3230820894241333, lr 0.0005982870647719305
iter 21630: loss 0.6811132431030273, loss_a 0.4409152567386627, loss_b 1.2568811178207397, lr 0.0005982854742161148
iter 21640: loss 0.6665452122688293, loss_a 0.43309786915779114, loss_b 1.2305129766464233, lr 0.0005982838829245341
iter 21650: loss 0.7235426902770996, loss_a 0.4916333556175232, loss_b 1.3162894248962402, lr 0.0005982822908971926
iter 21660: loss 0.7197418808937073, loss_a 0.4694003760814667, loss_b 1.3342596292495728, lr 0.0005982806981340948
iter 21670: loss 0.7494090795516968, loss_a 0.4967506527900696, loss_b 1.453762412071228, lr 0.000598279104635245
iter 21680: loss 0.6435201168060303, loss_a 0.4297442138195038, loss_b 1.1549004316329956, lr 0.0005982775104006475
iter 21690: loss 0.6935672760009766, loss_a 0.4381699860095978, loss_b 1.3367912769317627, lr 0.0005982759154303068
iter 21700: loss 0.746558427810669, loss_a 0.48523586988449097, loss_b 1.521544337272644, lr 0.000598274319724227
iter 21710: loss 0.706595242023468, loss_a 0.4714018404483795, loss_b 1.288494348526001, lr 0.000598272723282413
iter 21720: loss 0.6882839202880859, loss_a 0.44603973627090454, loss_b 1.333446979522705, lr 0.0005982711261048688
iter 21730: loss 0.7691921591758728, loss_a 0.5145825743675232, loss_b 1.4401482343673706, lr 0.0005982695281915988
iter 21740: loss 0.7554580569267273, loss_a 0.4969497323036194, loss_b 1.4493671655654907, lr 0.0005982679295426075
iter 21750: loss 0.7220620512962341, loss_a 0.46624094247817993, loss_b 1.3971402645111084, lr 0.0005982663301578991
iter 21760: loss 0.7086936235427856, loss_a 0.4708561301231384, loss_b 1.3159502744674683, lr 0.0005982647300374782
iter 21770: loss 0.6616685390472412, loss_a 0.4272820055484772, loss_b 1.2957100868225098, lr 0.0005982631291813491
iter 21780: loss 0.7296104431152344, loss_a 0.48097938299179077, loss_b 1.3310567140579224, lr 0.0005982615275895161
iter 21790: loss 0.7237342596054077, loss_a 0.465649276971817, loss_b 1.4142673015594482, lr 0.0005982599252619839
iter 21800: loss 0.7674325704574585, loss_a 0.476017028093338, loss_b 1.5931328535079956, lr 0.0005982583221987564
iter 21810: loss 0.7778347730636597, loss_a 0.5371963977813721, loss_b 1.3871734142303467, lr 0.0005982567183998385
iter 21820: loss 0.7006160020828247, loss_a 0.45749831199645996, loss_b 1.2934354543685913, lr 0.0005982551138652342
iter 21830: loss 0.7459458112716675, loss_a 0.47925621271133423, loss_b 1.4803885221481323, lr 0.0005982535085949481
iter 21840: loss 0.7507191896438599, loss_a 0.5002574324607849, loss_b 1.4437143802642822, lr 0.0005982519025889846
iter 21850: loss 0.7559916973114014, loss_a 0.5041111707687378, loss_b 1.3944694995880127, lr 0.0005982502958473481
iter 21860: loss 0.6798666715621948, loss_a 0.4618058502674103, loss_b 1.2230905294418335, lr 0.0005982486883700429
iter 21870: loss 0.7097759246826172, loss_a 0.4564458131790161, loss_b 1.3969759941101074, lr 0.0005982470801570735
iter 21880: loss 0.7400676608085632, loss_a 0.47021833062171936, loss_b 1.4988853931427002, lr 0.0005982454712084444
iter 21890: loss 0.659950852394104, loss_a 0.4434724450111389, loss_b 1.1279152631759644, lr 0.0005982438615241599
iter 21900: loss 0.7764768600463867, loss_a 0.5078597664833069, loss_b 1.5589758157730103, lr 0.0005982422511042244
iter 21910: loss 0.7069540023803711, loss_a 0.47178223729133606, loss_b 1.2465769052505493, lr 0.0005982406399486422
iter 21920: loss 0.7462996244430542, loss_a 0.47343331575393677, loss_b 1.4278827905654907, lr 0.000598239028057418
iter 21930: loss 0.7585355639457703, loss_a 0.49366530776023865, loss_b 1.546208143234253, lr 0.0005982374154305561
iter 21940: loss 0.7105314135551453, loss_a 0.4763648509979248, loss_b 1.295622706413269, lr 0.0005982358020680609
iter 21950: loss 0.7367891073226929, loss_a 0.5007711052894592, loss_b 1.3134050369262695, lr 0.0005982341879699368
iter 21960: loss 0.7259067296981812, loss_a 0.49676448106765747, loss_b 1.30422043800354, lr 0.0005982325731361882
iter 21970: loss 0.7378329038619995, loss_a 0.49775829911231995, loss_b 1.3229724168777466, lr 0.0005982309575668196
iter 21980: loss 0.7046229839324951, loss_a 0.46969783306121826, loss_b 1.2748465538024902, lr 0.0005982293412618356
iter 21990: loss 0.7245233058929443, loss_a 0.4630903899669647, loss_b 1.4797807931900024, lr 0.0005982277242212403
iter 22000: loss 0.7546632289886475, loss_a 0.49351343512535095, loss_b 1.5292620658874512, lr 0.0005982261064450382
iter 22010: loss 0.7168734073638916, loss_a 0.4507542848587036, loss_b 1.4195566177368164, lr 0.0005982244879332339
iter 22020: loss 0.6958117485046387, loss_a 0.47333988547325134, loss_b 1.216379165649414, lr 0.0005982228686858317
iter 22030: loss 0.6962330341339111, loss_a 0.45783501863479614, loss_b 1.289942741394043, lr 0.0005982212487028362
iter 22040: loss 0.7374649047851562, loss_a 0.46372464299201965, loss_b 1.5501976013183594, lr 0.0005982196279842517
iter 22050: loss 0.7045502662658691, loss_a 0.4549432098865509, loss_b 1.4010536670684814, lr 0.0005982180065300827
iter 22060: loss 0.6683594584465027, loss_a 0.42534682154655457, loss_b 1.308069109916687, lr 0.0005982163843403337
iter 22070: loss 0.7670302987098694, loss_a 0.5068129301071167, loss_b 1.5155439376831055, lr 0.000598214761415009
iter 22080: loss 0.7257954478263855, loss_a 0.4729875326156616, loss_b 1.3911885023117065, lr 0.0005982131377541131
iter 22090: loss 0.7015377283096313, loss_a 0.45428115129470825, loss_b 1.349145531654358, lr 0.0005982115133576505
iter 22100: loss 0.6787956953048706, loss_a 0.43353354930877686, loss_b 1.3381656408309937, lr 0.0005982098882256257
iter 22110: loss 0.6720527410507202, loss_a 0.4390740692615509, loss_b 1.287511944770813, lr 0.0005982082623580431
iter 22120: loss 0.6709302663803101, loss_a 0.4287666380405426, loss_b 1.272131323814392, lr 0.000598206635754907
iter 22130: loss 0.7069394588470459, loss_a 0.4868031442165375, loss_b 1.2517476081848145, lr 0.0005982050084162222
iter 22140: loss 0.7534708380699158, loss_a 0.4832238256931305, loss_b 1.4226949214935303, lr 0.000598203380341993
iter 22150: loss 0.6924574375152588, loss_a 0.4569471478462219, loss_b 1.2345772981643677, lr 0.0005982017515322237
iter 22160: loss 0.7516128420829773, loss_a 0.49320173263549805, loss_b 1.4581724405288696, lr 0.000598200121986919
iter 22170: loss 0.6925163269042969, loss_a 0.45253419876098633, loss_b 1.3187750577926636, lr 0.0005981984917060833
iter 22180: loss 0.7043780088424683, loss_a 0.4659786820411682, loss_b 1.2978252172470093, lr 0.0005981968606897209
iter 22190: loss 0.6589550971984863, loss_a 0.4302038550376892, loss_b 1.2027193307876587, lr 0.0005981952289378366
iter 22200: loss 0.7145986557006836, loss_a 0.4823950231075287, loss_b 1.2840014696121216, lr 0.0005981935964504346
iter 22210: loss 0.673799991607666, loss_a 0.44873353838920593, loss_b 1.1657251119613647, lr 0.0005981919632275195
iter 22220: loss 0.6400085687637329, loss_a 0.41059401631355286, loss_b 1.2589696645736694, lr 0.0005981903292690959
iter 22230: loss 0.6804666519165039, loss_a 0.4319632649421692, loss_b 1.3178377151489258, lr 0.0005981886945751679
iter 22240: loss 0.7161577939987183, loss_a 0.4738321304321289, loss_b 1.3100290298461914, lr 0.0005981870591457404
iter 22250: loss 0.7204846143722534, loss_a 0.4537793695926666, loss_b 1.4186054468154907, lr 0.0005981854229808176
iter 22260: loss 0.658660888671875, loss_a 0.4233779013156891, loss_b 1.2618502378463745, lr 0.0005981837860804042
iter 22270: loss 0.8092470169067383, loss_a 0.5537230968475342, loss_b 1.444468379020691, lr 0.0005981821484445045
iter 22280: loss 0.6908705830574036, loss_a 0.46260353922843933, loss_b 1.2839338779449463, lr 0.000598180510073123
iter 22290: loss 0.7137110829353333, loss_a 0.4619615972042084, loss_b 1.3821319341659546, lr 0.0005981788709662644
iter 22300: loss 0.6867904663085938, loss_a 0.43978187441825867, loss_b 1.3417181968688965, lr 0.000598177231123933
iter 22310: loss 0.7025142908096313, loss_a 0.4627925455570221, loss_b 1.364756464958191, lr 0.0005981755905461334
iter 22320: loss 0.6949653625488281, loss_a 0.4277436435222626, loss_b 1.3730446100234985, lr 0.0005981739492328701
iter 22330: loss 0.7139369249343872, loss_a 0.4743194282054901, loss_b 1.3403890132904053, lr 0.0005981723071841474
iter 22340: loss 0.6904511451721191, loss_a 0.4359200894832611, loss_b 1.3326488733291626, lr 0.00059817066439997
iter 22350: loss 0.6972382664680481, loss_a 0.4521942436695099, loss_b 1.3642345666885376, lr 0.0005981690208803424
iter 22360: loss 0.6956794261932373, loss_a 0.4530123174190521, loss_b 1.2913585901260376, lr 0.0005981673766252691
iter 22370: loss 0.7020663022994995, loss_a 0.4750193655490875, loss_b 1.2843170166015625, lr 0.0005981657316347545
iter 22380: loss 0.7391563653945923, loss_a 0.4752160906791687, loss_b 1.4676196575164795, lr 0.0005981640859088035
iter 22390: loss 0.6719181537628174, loss_a 0.42444732785224915, loss_b 1.3241616487503052, lr 0.0005981624394474199
iter 22400: loss 0.6513863801956177, loss_a 0.41190823912620544, loss_b 1.2489449977874756, lr 0.0005981607922506089
iter 22410: loss 0.7565140128135681, loss_a 0.5041511058807373, loss_b 1.3686113357543945, lr 0.0005981591443183747
iter 22420: loss 0.7137089371681213, loss_a 0.4613294303417206, loss_b 1.4013125896453857, lr 0.0005981574956507217
iter 22430: loss 0.6838750243186951, loss_a 0.4526931047439575, loss_b 1.261163592338562, lr 0.0005981558462476547
iter 22440: loss 0.6966323852539062, loss_a 0.4438685178756714, loss_b 1.397202491760254, lr 0.0005981541961091781
iter 22450: loss 0.6993822455406189, loss_a 0.4694162607192993, loss_b 1.2394474744796753, lr 0.0005981525452352965
iter 22460: loss 0.6968231201171875, loss_a 0.45313385128974915, loss_b 1.3304369449615479, lr 0.0005981508936260143
iter 22470: loss 0.7472846508026123, loss_a 0.5025787353515625, loss_b 1.316641926765442, lr 0.000598149241281336
iter 22480: loss 0.6897104978561401, loss_a 0.46033596992492676, loss_b 1.1931178569793701, lr 0.0005981475882012664
